Time,Price,Quantity,IsMarketMaker,NumTrades,M
2025-03-16 02:41:55.694427095 +0530 IST,617.93000000,0.81000000,true,1,true
2025-03-16 02:41:55.703956517 +0530 IST,618.05000000,0.52000000,false,1,true
2025-03-16 02:41:55.713439361 +0530 IST,618.06000000,0.28900000,false,1,true
2025-03-16 02:41:56.561197706 +0530 IST,618.05000000,0.01300000,true,1,true
2025-03-16 02:41:56.866370685 +0530 IST,618.11000000,1.54200000,false,1,true
2025-03-16 02:41:56.866413531 +0530 IST,618.16000000,8.21300000,false,1,true
2025-03-16 02:41:56.873686174 +0530 IST,618.20000000,1.61800000,false,2,true
2025-03-16 02:41:56.883361469 +0530 IST,618.22000000,1.87600000,false,2,true
2025-03-16 02:41:56.893367013 +0530 IST,618.23000000,0.02500000,false,1,true
2025-03-16 02:41:56.903580199 +0530 IST,618.25000000,0.00900000,false,1,true
2025-03-16 02:41:56.914241668 +0530 IST,618.27000000,3.45000000,false,1,true
2025-03-16 02:41:56.923759242 +0530 IST,618.28000000,1.95700000,false,1,true
2025-03-16 02:41:56.933372971 +0530 IST,618.30000000,6.86700000,false,1,true
2025-03-16 02:41:56.943897135 +0530 IST,618.32000000,0.04800000,false,1,true
2025-03-16 02:41:56.953357825 +0530 IST,618.33000000,0.01300000,false,1,true
2025-03-16 02:41:56.963767847 +0530 IST,618.38000000,3.26400000,false,2,true
2025-03-16 02:41:56.973717515 +0530 IST,618.39000000,9.42400000,false,5,true
2025-03-16 02:41:56.983473228 +0530 IST,618.40000000,1.63800000,false,4,true
2025-03-16 02:41:56.994008946 +0530 IST,618.41000000,1.91400000,false,1,true
2025-03-16 02:41:57.003517882 +0530 IST,618.41000000,0.06100000,false,2,true
2025-03-16 02:41:57.014473289 +0530 IST,618.42000000,0.01100000,false,1,true
2025-03-16 02:41:57.023964589 +0530 IST,618.45000000,0.01300000,false,1,true
2025-03-16 02:41:57.033460693 +0530 IST,618.47000000,2.47700000,false,2,true
2025-03-16 02:41:57.043864659 +0530 IST,618.49000000,0.57400000,false,1,true
2025-03-16 02:41:57.054032389 +0530 IST,618.50000000,0.03500000,false,2,true
2025-03-16 02:41:57.063960129 +0530 IST,618.51000000,3.81800000,false,2,true
2025-03-16 02:41:57.073488991 +0530 IST,618.52000000,2.95600000,false,2,true
2025-03-16 02:41:57.08379148 +0530 IST,618.32000000,1.54900000,false,1,true
2025-03-16 02:41:57.094364791 +0530 IST,618.33000000,0.39900000,false,1,true
2025-03-16 02:41:57.103693231 +0530 IST,618.33000000,0.53000000,false,1,true
2025-03-16 02:41:57.114502998 +0530 IST,618.56000000,0.12800000,false,2,true
2025-03-16 02:41:57.12410474 +0530 IST,618.57000000,0.01300000,false,1,true
2025-03-16 02:41:57.133638459 +0530 IST,618.48000000,0.92900000,true,1,true
2025-03-16 02:41:57.144339382 +0530 IST,618.46000000,3.09800000,true,1,true
2025-03-16 02:41:57.153902982 +0530 IST,618.45000000,0.52000000,true,1,true
2025-03-16 02:41:57.163492001 +0530 IST,618.43000000,0.92000000,true,1,true
2025-03-16 02:41:57.174323212 +0530 IST,618.45000000,0.24800000,false,1,true
2025-03-16 02:41:57.183496159 +0530 IST,618.44000000,2.11300000,true,2,true
2025-03-16 02:41:57.194288213 +0530 IST,618.41000000,0.41200000,true,1,true
2025-03-16 02:41:57.20361724 +0530 IST,618.41000000,0.25000000,true,1,true
2025-03-16 02:41:57.214428879 +0530 IST,618.36000000,0.58700000,true,1,true
2025-03-16 02:41:57.223839814 +0530 IST,618.32000000,0.04800000,true,1,true
2025-03-16 02:41:57.233391892 +0530 IST,618.31000000,0.17500000,true,1,true
2025-03-16 02:41:57.243701542 +0530 IST,618.36000000,0.20800000,false,1,true
2025-03-16 02:41:57.253364399 +0530 IST,618.36000000,0.04000000,false,1,true
2025-03-16 02:41:57.263975435 +0530 IST,618.43000000,0.24800000,false,1,true
2025-03-16 02:41:57.273761802 +0530 IST,618.44000000,0.09900000,false,1,true
2025-03-16 02:41:57.395208076 +0530 IST,618.44000000,0.17900000,false,1,true
2025-03-16 02:41:57.490249482 +0530 IST,618.44000000,0.22900000,false,1,true
2025-03-16 02:41:57.595321267 +0530 IST,618.44000000,0.24800000,false,1,true
2025-03-16 02:41:57.757218823 +0530 IST,618.48000000,0.09900000,false,1,true
2025-03-16 02:41:58.029389087 +0530 IST,618.56000000,0.04800000,false,1,true
2025-03-16 02:41:58.029411415 +0530 IST,618.60000000,1.61600000,false,2,true
2025-03-16 02:41:58.034277952 +0530 IST,618.63000000,0.04700000,false,3,true
2025-03-16 02:41:58.04342483 +0530 IST,618.64000000,0.01000000,false,1,true
2025-03-16 02:41:58.054141605 +0530 IST,618.66000000,0.88100000,false,1,true
2025-03-16 02:41:58.063604098 +0530 IST,618.67000000,0.30000000,false,1,true
2025-03-16 02:41:58.074292763 +0530 IST,618.69000000,0.12500000,false,3,true
2025-03-16 02:41:58.083891767 +0530 IST,618.71000000,1.95700000,false,1,true
2025-03-16 02:41:58.093610308 +0530 IST,618.73000000,8.51300000,false,2,true
2025-03-16 02:41:58.103836457 +0530 IST,618.75000000,0.85200000,false,9,true
2025-03-16 02:41:58.113676663 +0530 IST,618.76000000,0.00900000,false,1,true
2025-03-16 02:41:58.124368488 +0530 IST,618.78000000,0.90100000,false,3,true
2025-03-16 02:41:58.133870532 +0530 IST,618.80000000,1.69600000,false,5,true
2025-03-16 02:41:58.143388779 +0530 IST,618.81000000,0.01700000,false,1,true
2025-03-16 02:41:58.153971301 +0530 IST,618.82000000,1.00000000,false,1,true
2025-03-16 02:41:58.163478687 +0530 IST,618.74000000,0.48200000,true,1,true
2025-03-16 02:41:58.174280337 +0530 IST,618.66000000,0.14200000,true,1,true
2025-03-16 02:41:58.183736773 +0530 IST,618.75000000,0.06400000,true,1,true
2025-03-16 02:41:58.193483817 +0530 IST,618.68000000,0.50700000,true,1,true
2025-03-16 02:41:58.204208277 +0530 IST,618.67000000,0.36900000,true,1,true
2025-03-16 02:41:58.214315266 +0530 IST,618.67000000,0.08100000,true,1,true
2025-03-16 02:41:58.223682884 +0530 IST,618.66000000,0.21300000,true,1,true
2025-03-16 02:41:58.234390032 +0530 IST,618.66000000,0.06400000,true,1,true
2025-03-16 02:41:58.243878434 +0530 IST,618.66000000,0.69200000,true,1,true
2025-03-16 02:41:58.253475331 +0530 IST,618.67000000,0.24800000,false,1,true
2025-03-16 02:41:58.263528233 +0530 IST,618.66000000,0.01700000,true,1,true
2025-03-16 02:41:58.274039289 +0530 IST,618.66000000,0.13100000,false,1,true
2025-03-16 02:41:58.283463116 +0530 IST,618.66000000,0.13400000,false,2,true
2025-03-16 02:41:58.29380318 +0530 IST,618.66000000,0.13400000,false,1,true
2025-03-16 02:41:58.30381321 +0530 IST,618.66000000,0.13400000,false,1,true
2025-03-16 02:41:58.3143469 +0530 IST,618.66000000,0.13400000,false,1,true
2025-03-16 02:41:58.323493605 +0530 IST,618.66000000,0.01400000,false,1,true
2025-03-16 02:41:58.33361618 +0530 IST,618.75000000,0.24800000,false,1,true
2025-03-16 02:41:58.344100416 +0530 IST,618.72000000,0.11400000,true,1,true
2025-03-16 02:41:58.353502101 +0530 IST,618.72000000,1.01400000,true,1,true
2025-03-16 02:41:58.363717743 +0530 IST,618.79000000,0.09900000,false,1,true
2025-03-16 02:41:58.764330528 +0530 IST,618.81000000,0.09900000,false,1,true
2025-03-16 02:41:59.225291235 +0530 IST,618.81000000,0.79600000,false,2,true
2025-03-16 02:41:59.225329399 +0530 IST,618.82000000,72.63300000,false,1,true
2025-03-16 02:41:59.23363125 +0530 IST,618.82000000,8.92800000,false,1,true
2025-03-16 02:41:59.244347612 +0530 IST,618.82000000,84.73100000,false,1,true
2025-03-16 02:41:59.253788879 +0530 IST,618.82000000,60.42900000,false,1,true
2025-03-16 02:41:59.263448623 +0530 IST,618.83000000,0.01100000,false,1,true
2025-03-16 02:41:59.273915906 +0530 IST,618.86000000,0.69900000,false,2,true
2025-03-16 02:41:59.283401603 +0530 IST,618.87000000,0.12400000,false,1,true
2025-03-16 02:41:59.29362179 +0530 IST,618.87000000,0.68600000,false,1,true
2025-03-16 02:41:59.30357912 +0530 IST,618.89000000,0.02700000,false,2,true
2025-03-16 02:41:59.314353333 +0530 IST,618.90000000,0.01000000,false,1,true
2025-03-16 02:41:59.323626441 +0530 IST,618.94000000,1.00000000,false,1,true
2025-03-16 02:41:59.33371383 +0530 IST,618.96000000,0.11800000,false,3,true
2025-03-16 02:41:59.344305356 +0530 IST,618.97000000,0.02800000,false,2,true
2025-03-16 02:41:59.353601373 +0530 IST,618.99000000,0.91700000,false,3,true
2025-03-16 02:41:59.364185913 +0530 IST,619.00000000,7.63200000,false,8,true
2025-03-16 02:41:59.373689862 +0530 IST,619.03000000,2.01100000,false,2,true
2025-03-16 02:41:59.384387626 +0530 IST,619.04000000,0.09900000,false,2,true
2025-03-16 02:41:59.393850184 +0530 IST,618.94000000,1.68300000,true,2,true
2025-03-16 02:41:59.774273758 +0530 IST,619.04000000,0.09900000,false,1,true
2025-03-16 02:41:59.872217611 +0530 IST,618.95000000,0.99900000,true,6,true
2025-03-16 02:42:00.273203181 +0530 IST,619.02000000,0.09900000,false,1,true
2025-03-16 02:42:00.549234779 +0530 IST,619.03000000,0.09800000,false,1,true
2025-03-16 02:42:00.549250085 +0530 IST,619.03000000,0.54900000,false,1,true
2025-03-16 02:42:00.553380304 +0530 IST,619.04000000,0.09800000,false,1,true
2025-03-16 02:42:00.563871979 +0530 IST,619.05000000,0.01300000,false,1,true
2025-03-16 02:42:00.573626383 +0530 IST,619.06000000,0.00900000,false,1,true
2025-03-16 02:42:00.58432598 +0530 IST,619.06000000,0.11100000,false,4,true
2025-03-16 02:42:00.593705748 +0530 IST,619.07000000,0.01200000,false,1,true
2025-03-16 02:42:00.604342475 +0530 IST,619.09000000,0.04300000,false,2,true
2025-03-16 02:42:00.614300288 +0530 IST,619.10000000,0.01300000,false,1,true
2025-03-16 02:42:00.624357129 +0530 IST,619.11000000,0.01100000,false,1,true
2025-03-16 02:42:00.633814758 +0530 IST,619.13000000,0.78700000,false,1,true
2025-03-16 02:42:00.644448851 +0530 IST,619.14000000,2.62400000,false,5,true
2025-03-16 02:42:00.653866211 +0530 IST,619.15000000,0.21300000,false,3,true
2025-03-16 02:42:00.664435177 +0530 IST,619.17000000,1.01700000,false,3,true
2025-03-16 02:42:00.673810821 +0530 IST,619.18000000,0.01600000,false,1,true
2025-03-16 02:42:00.683358206 +0530 IST,619.19000000,1.52600000,false,9,true
2025-03-16 02:42:00.693863225 +0530 IST,619.19000000,1.26800000,false,1,true
2025-03-16 02:42:00.704404241 +0530 IST,619.20000000,8.77100000,false,8,true
2025-03-16 02:42:00.713796551 +0530 IST,619.07000000,2.22800000,true,2,true
2025-03-16 02:42:00.78120701 +0530 IST,619.15000000,0.09900000,false,1,true
2025-03-16 02:42:01.277245834 +0530 IST,619.15000000,0.09900000,false,1,true
2025-03-16 02:42:01.71730911 +0530 IST,619.14000000,0.05000000,false,1,true
2025-03-16 02:42:01.727256412 +0530 IST,619.12000000,1.12100000,true,1,true
2025-03-16 02:42:01.778323117 +0530 IST,619.17000000,0.09900000,false,1,true
2025-03-16 02:42:01.78930188 +0530 IST,619.08000000,1.96200000,true,1,true
2025-03-16 02:42:02.018321327 +0530 IST,619.07000000,0.16200000,true,1,true
2025-03-16 02:42:02.019181314 +0530 IST,619.04000000,1.12200000,true,1,true
2025-03-16 02:42:02.023407536 +0530 IST,619.06000000,0.08600000,false,1,true
2025-03-16 02:42:02.033598631 +0530 IST,618.95000000,0.20800000,true,1,true
2025-03-16 02:42:02.043362273 +0530 IST,618.94000000,0.24800000,true,1,true
2025-03-16 02:42:02.053595687 +0530 IST,618.93000000,0.35300000,true,1,true
2025-03-16 02:42:02.064426963 +0530 IST,618.94000000,0.34500000,true,2,true
2025-03-16 02:42:02.073676899 +0530 IST,618.93000000,0.73900000,true,1,true
2025-03-16 02:42:02.084320707 +0530 IST,618.95000000,0.01600000,true,1,true
2025-03-16 02:42:02.093716555 +0530 IST,618.93000000,1.75300000,true,1,true
2025-03-16 02:42:02.104430484 +0530 IST,618.92000000,4.97700000,true,1,true
2025-03-16 02:42:02.113872561 +0530 IST,618.91000000,8.08800000,true,1,true
2025-03-16 02:42:02.124417692 +0530 IST,618.90000000,0.82100000,true,2,true
2025-03-16 02:42:02.133884429 +0530 IST,618.89000000,0.59000000,true,1,true
2025-03-16 02:42:02.144451273 +0530 IST,618.85000000,2.46800000,true,1,true
2025-03-16 02:42:02.153883568 +0530 IST,618.95000000,0.67500000,true,5,true
2025-03-16 02:42:02.163456119 +0530 IST,618.84000000,0.26100000,true,2,true
2025-03-16 02:42:02.17396954 +0530 IST,618.83000000,0.01100000,true,1,true
2025-03-16 02:42:02.183433872 +0530 IST,618.81000000,0.99000000,true,1,true
2025-03-16 02:42:02.193998117 +0530 IST,618.97000000,0.14200000,false,1,true
2025-03-16 02:42:02.203487403 +0530 IST,618.94000000,2.63300000,false,1,true
2025-03-16 02:42:03.131232102 +0530 IST,618.95000000,1.30000000,true,1,true
2025-03-16 02:42:04.153342429 +0530 IST,619.00000000,0.80800000,false,1,true
2025-03-16 02:42:04.156460003 +0530 IST,618.99000000,0.04500000,false,1,true
2025-03-16 02:42:04.172268777 +0530 IST,619.03000000,0.65800000,false,2,true
2025-03-16 02:42:04.172296139 +0530 IST,619.09000000,1.68600000,false,1,true
2025-03-16 02:42:04.17529119 +0530 IST,619.17000000,0.13400000,false,1,true
2025-03-16 02:42:04.183687916 +0530 IST,619.20000000,1.61400000,false,2,true
2025-03-16 02:42:04.19437594 +0530 IST,619.21000000,0.04200000,false,2,true
2025-03-16 02:42:04.203824767 +0530 IST,619.16000000,2.32500000,false,1,true
2025-03-16 02:42:04.213391424 +0530 IST,619.22000000,0.58800000,false,3,true
2025-03-16 02:42:04.224280377 +0530 IST,619.21000000,0.37800000,false,1,true
2025-03-16 02:42:04.233662327 +0530 IST,619.11000000,1.95700000,true,1,true
2025-03-16 02:42:04.940257409 +0530 IST,619.23000000,0.18000000,false,3,true
2025-03-16 02:42:04.942167517 +0530 IST,619.24000000,0.02100000,false,2,true
2025-03-16 02:42:04.944379517 +0530 IST,619.25000000,1.04900000,false,4,true
2025-03-16 02:42:04.953752462 +0530 IST,619.26000000,0.20100000,false,3,true
2025-03-16 02:42:04.96368266 +0530 IST,619.27000000,0.86900000,false,2,true
2025-03-16 02:42:04.973524229 +0530 IST,619.28000000,0.06400000,false,2,true
2025-03-16 02:42:04.984099182 +0530 IST,619.29000000,0.05600000,false,2,true
2025-03-16 02:42:04.993846724 +0530 IST,619.29000000,0.13200000,false,2,true
2025-03-16 02:42:05.004433938 +0530 IST,619.30000000,0.13300000,false,4,true
2025-03-16 02:42:05.013973215 +0530 IST,619.31000000,0.03500000,false,1,true
2025-03-16 02:42:05.023461204 +0530 IST,619.23000000,1.12000000,true,1,true
2025-03-16 02:42:05.033573847 +0530 IST,619.32000000,0.02100000,false,2,true
2025-03-16 02:42:05.044231462 +0530 IST,619.33000000,0.05600000,false,4,true
2025-03-16 02:42:05.053545465 +0530 IST,619.34000000,0.36000000,false,3,true
2025-03-16 02:42:05.064190242 +0530 IST,619.35000000,0.34100000,false,3,true
2025-03-16 02:42:05.073693075 +0530 IST,619.28000000,0.45000000,true,1,true
2025-03-16 02:42:05.084413323 +0530 IST,619.27000000,1.12000000,true,1,true
2025-03-16 02:42:05.093874106 +0530 IST,619.24000000,0.11000000,true,1,true
2025-03-16 02:42:05.103672884 +0530 IST,619.36000000,0.36000000,false,5,true
2025-03-16 02:42:05.113390444 +0530 IST,619.37000000,0.32800000,false,5,true
2025-03-16 02:42:05.123398872 +0530 IST,619.38000000,0.51800000,false,4,true
2025-03-16 02:42:05.134008469 +0530 IST,619.25000000,0.76800000,true,2,true
2025-03-16 02:42:05.148400781 +0530 IST,619.34000000,0.22500000,false,1,true
2025-03-16 02:42:05.201309129 +0530 IST,619.34000000,0.02300000,false,1,true
2025-03-16 02:42:05.255312744 +0530 IST,619.34000000,0.23300000,false,1,true
2025-03-16 02:42:05.305308818 +0530 IST,619.33000000,0.45000000,false,1,true
2025-03-16 02:42:05.394211402 +0530 IST,619.32000000,0.24800000,false,1,true
2025-03-16 02:42:05.448243334 +0530 IST,619.33000000,0.05400000,false,1,true
2025-03-16 02:42:05.501250147 +0530 IST,619.33000000,0.12600000,false,1,true
2025-03-16 02:42:05.503235483 +0530 IST,619.33000000,0.13300000,false,1,true
2025-03-16 02:42:05.504241854 +0530 IST,619.24000000,1.01000000,true,1,true
2025-03-16 02:42:05.513534164 +0530 IST,619.23000000,0.14200000,false,1,true
2025-03-16 02:42:05.523518871 +0530 IST,619.23000000,0.14200000,false,1,true
2025-03-16 02:42:05.571335994 +0530 IST,619.27000000,0.03100000,true,1,true
2025-03-16 02:42:05.823280474 +0530 IST,619.26000000,0.16200000,false,1,true
2025-03-16 02:42:05.913270845 +0530 IST,619.12000000,0.80900000,true,1,true
2025-03-16 02:42:05.914203833 +0530 IST,619.10000000,0.80700000,true,1,true
2025-03-16 02:42:05.914220653 +0530 IST,619.07000000,0.58800000,true,1,true
2025-03-16 02:42:05.923537359 +0530 IST,619.06000000,2.84500000,true,1,true
2025-03-16 02:42:05.9336159 +0530 IST,619.04000000,0.30700000,true,3,true
2025-03-16 02:42:05.944247131 +0530 IST,619.03000000,0.50200000,true,1,true
2025-03-16 02:42:05.953659667 +0530 IST,619.10000000,0.09700000,true,1,true
2025-03-16 02:42:05.963681039 +0530 IST,619.10000000,0.80900000,false,5,true
2025-03-16 02:42:05.973880573 +0530 IST,619.11000000,2.52700000,false,1,true
2025-03-16 02:42:05.992231205 +0530 IST,619.13000000,0.23600000,false,1,true
2025-03-16 02:42:05.993403279 +0530 IST,619.14000000,0.87700000,false,1,true
2025-03-16 02:42:06.012331598 +0530 IST,619.06000000,2.20500000,true,2,true
2025-03-16 02:42:06.051329116 +0530 IST,619.05000000,0.24800000,true,1,true
2025-03-16 02:42:06.051353647 +0530 IST,619.03000000,0.19500000,true,2,true
2025-03-16 02:42:06.053629654 +0530 IST,619.02000000,0.01300000,true,1,true
2025-03-16 02:42:06.063633455 +0530 IST,619.00000000,0.54400000,true,1,true
2025-03-16 02:42:06.073522936 +0530 IST,619.00000000,0.26300000,true,1,true
2025-03-16 02:42:06.084275774 +0530 IST,618.97000000,0.54600000,true,1,true
2025-03-16 02:42:06.094237204 +0530 IST,619.08000000,0.09300000,false,1,true
2025-03-16 02:42:06.104393492 +0530 IST,619.08000000,0.09300000,false,1,true
2025-03-16 02:42:06.11386727 +0530 IST,619.08000000,0.06200000,false,1,true
2025-03-16 02:42:06.123587075 +0530 IST,619.09000000,0.10000000,false,1,true
2025-03-16 02:42:06.134262523 +0530 IST,619.09000000,0.16200000,false,1,true
2025-03-16 02:42:06.143618468 +0530 IST,618.99000000,0.69800000,true,2,true
2025-03-16 02:42:06.154281306 +0530 IST,618.97000000,0.34900000,true,2,true
2025-03-16 02:42:06.163661484 +0530 IST,619.00000000,0.45000000,true,1,true
2025-03-16 02:42:06.174326292 +0530 IST,618.92000000,0.45000000,true,1,true
2025-03-16 02:42:06.183712239 +0530 IST,618.91000000,0.10000000,true,1,true
2025-03-16 02:42:06.193690027 +0530 IST,618.91000000,0.54700000,true,1,true
2025-03-16 02:42:06.204337893 +0530 IST,618.90000000,0.82100000,true,2,true
2025-03-16 02:42:06.213824379 +0530 IST,618.88000000,0.13700000,true,1,true
2025-03-16 02:42:06.223396455 +0530 IST,618.89000000,0.45000000,true,1,true
2025-03-16 02:42:06.233592458 +0530 IST,618.88000000,0.35900000,true,1,true
2025-03-16 02:42:06.264326869 +0530 IST,619.04000000,1.07400000,false,1,true
2025-03-16 02:42:06.264344308 +0530 IST,619.05000000,0.01300000,false,1,true
2025-03-16 02:42:06.27369473 +0530 IST,619.07000000,1.82400000,false,1,true
2025-03-16 02:42:06.284352255 +0530 IST,619.08000000,1.83600000,false,2,true
2025-03-16 02:42:06.293503953 +0530 IST,619.11000000,0.01300000,false,1,true
2025-03-16 02:42:06.303844335 +0530 IST,619.13000000,1.06600000,false,1,true
2025-03-16 02:42:06.313719554 +0530 IST,619.14000000,5.52800000,false,1,true
2025-03-16 02:42:06.323479823 +0530 IST,619.16000000,8.21300000,false,1,true
2025-03-16 02:42:06.33362223 +0530 IST,619.17000000,0.01300000,false,1,true
2025-03-16 02:42:06.360461908 +0530 IST,619.17000000,0.16200000,false,1,true
2025-03-16 02:42:06.443263213 +0530 IST,618.99000000,1.03100000,true,1,true
2025-03-16 02:42:06.451232456 +0530 IST,619.15000000,1.57800000,false,2,true
2025-03-16 02:42:06.451247565 +0530 IST,619.16000000,0.90000000,false,1,true
2025-03-16 02:42:06.656237499 +0530 IST,619.06000000,0.56500000,true,2,true
2025-03-16 02:42:06.656257909 +0530 IST,619.02000000,0.01300000,true,1,true
2025-03-16 02:42:06.663622921 +0530 IST,619.00000000,0.23000000,true,1,true
2025-03-16 02:42:06.752331317 +0530 IST,618.97000000,0.64700000,true,1,true
2025-03-16 02:42:06.752346677 +0530 IST,618.94000000,0.35300000,true,1,true
2025-03-16 02:42:06.757188588 +0530 IST,618.94000000,0.80900000,true,1,true
2025-03-16 02:42:06.76427808 +0530 IST,618.94000000,1.31100000,true,1,true
2025-03-16 02:42:06.77349807 +0530 IST,618.94000000,5.74000000,true,1,true
2025-03-16 02:42:06.796229442 +0530 IST,619.02000000,0.52000000,false,1,true
2025-03-16 02:42:06.93330158 +0530 IST,618.98000000,0.52000000,true,1,true
2025-03-16 02:42:06.934240753 +0530 IST,618.96000000,1.00000000,true,1,true
2025-03-16 02:42:06.934263468 +0530 IST,618.96000000,0.95700000,true,1,true
2025-03-16 02:42:06.943634699 +0530 IST,618.90000000,0.80800000,true,1,true
2025-03-16 02:42:06.954175105 +0530 IST,618.86000000,0.80900000,true,1,true
2025-03-16 02:42:06.963671131 +0530 IST,618.86000000,3.28900000,true,1,true
2025-03-16 02:42:06.973631622 +0530 IST,618.85000000,0.64700000,true,1,true
2025-03-16 02:42:06.984302662 +0530 IST,618.84000000,0.01300000,true,1,true
2025-03-16 02:42:06.993655707 +0530 IST,618.83000000,0.01100000,true,1,true
2025-03-16 02:42:07.004282758 +0530 IST,618.81000000,1.04200000,true,1,true
2025-03-16 02:42:07.013661504 +0530 IST,618.80000000,0.85600000,true,2,true
2025-03-16 02:42:07.024263218 +0530 IST,618.79000000,0.26400000,true,1,true
2025-03-16 02:42:07.049234873 +0530 IST,618.93000000,0.16200000,false,1,true
2025-03-16 02:42:07.066247756 +0530 IST,618.92000000,0.16200000,true,1,true
2025-03-16 02:42:07.067175321 +0530 IST,618.92000000,0.08600000,true,1,true
2025-03-16 02:42:07.073631639 +0530 IST,618.92000000,0.07600000,true,1,true
2025-03-16 02:42:07.338251875 +0530 IST,618.89000000,0.16200000,false,1,true
2025-03-16 02:42:07.437192034 +0530 IST,618.95000000,0.01700000,false,1,true
2025-03-16 02:42:07.596180414 +0530 IST,618.94000000,0.52000000,false,1,true
2025-03-16 02:42:07.597151552 +0530 IST,619.00000000,1.61600000,false,2,true
2025-03-16 02:42:07.603481427 +0530 IST,619.03000000,0.01100000,false,1,true
2025-03-16 02:42:07.780319755 +0530 IST,619.04000000,0.14500000,false,2,true
2025-03-16 02:42:07.785222667 +0530 IST,619.11000000,0.24800000,false,1,true
2025-03-16 02:42:08.041266581 +0530 IST,619.05000000,0.24800000,true,1,true
2025-03-16 02:42:08.041280748 +0530 IST,619.03000000,0.23700000,true,1,true
2025-03-16 02:42:08.127260539 +0530 IST,619.03000000,0.01100000,true,1,true
2025-03-16 02:42:08.12727972 +0530 IST,619.02000000,0.01300000,true,1,true
2025-03-16 02:42:08.133646732 +0530 IST,619.01000000,0.29900000,true,1,true
2025-03-16 02:42:08.143610994 +0530 IST,619.00000000,0.02700000,false,1,true
2025-03-16 02:42:08.153525524 +0530 IST,618.97000000,0.85700000,true,1,true
2025-03-16 02:42:08.164161678 +0530 IST,618.96000000,0.35600000,true,2,true
2025-03-16 02:42:08.178249097 +0530 IST,618.94000000,0.24800000,true,1,true
2025-03-16 02:42:08.18349303 +0530 IST,618.93000000,1.12100000,true,1,true
2025-03-16 02:42:08.193969135 +0530 IST,618.91000000,0.24900000,true,1,true
2025-03-16 02:42:08.379421523 +0530 IST,618.93000000,1.23900000,true,3,true
2025-03-16 02:42:09.507273802 +0530 IST,618.93000000,0.04900000,true,1,true
2025-03-16 02:42:09.509465193 +0530 IST,618.92000000,0.15000000,false,1,true
2025-03-16 02:42:09.51434167 +0530 IST,618.90000000,0.82100000,true,2,true
2025-03-16 02:42:09.52368244 +0530 IST,618.91000000,0.22500000,false,1,true
2025-03-16 02:42:09.53441601 +0530 IST,618.91000000,0.06300000,false,1,true
2025-03-16 02:42:09.543881143 +0530 IST,618.87000000,3.21000000,true,3,true
2025-03-16 02:42:09.554433564 +0530 IST,618.86000000,2.84500000,true,1,true
2025-03-16 02:42:09.563826996 +0530 IST,618.84000000,2.71100000,true,2,true
2025-03-16 02:42:09.573404923 +0530 IST,618.83000000,0.01100000,true,1,true
2025-03-16 02:42:09.58399121 +0530 IST,618.81000000,0.78000000,true,1,true
2025-03-16 02:42:09.593451514 +0530 IST,618.80000000,0.83800000,true,2,true
2025-03-16 02:42:09.790259818 +0530 IST,618.80000000,0.26700000,true,3,true
2025-03-16 02:42:09.791247229 +0530 IST,618.79000000,0.35000000,true,1,true
2025-03-16 02:42:10.10320362 +0530 IST,618.76000000,0.01700000,true,1,true
2025-03-16 02:42:10.130155622 +0530 IST,618.75000000,0.00900000,true,1,true
2025-03-16 02:42:10.150345594 +0530 IST,618.73000000,0.02500000,true,1,true
2025-03-16 02:42:10.150363517 +0530 IST,618.72000000,0.01300000,true,1,true
2025-03-16 02:42:10.15425165 +0530 IST,618.70000000,0.80800000,true,1,true
2025-03-16 02:42:10.163629262 +0530 IST,618.69000000,0.01300000,true,1,true
2025-03-16 02:42:10.173696714 +0530 IST,618.71000000,0.17200000,false,1,true
2025-03-16 02:42:10.184354291 +0530 IST,618.67000000,0.03800000,true,1,true
2025-03-16 02:42:10.193812695 +0530 IST,618.66000000,0.01300000,true,1,true
2025-03-16 02:42:10.204267168 +0530 IST,618.65000000,0.75800000,true,1,true
2025-03-16 02:42:10.21396641 +0530 IST,618.66000000,0.17200000,true,1,true
2025-03-16 02:42:10.223864609 +0530 IST,618.65000000,0.63700000,true,1,true
2025-03-16 02:42:10.234463427 +0530 IST,618.65000000,3.32400000,true,2,true
2025-03-16 02:42:10.24397571 +0530 IST,618.64000000,1.14200000,true,2,true
2025-03-16 02:42:10.253480912 +0530 IST,618.63000000,0.01100000,true,1,true
2025-03-16 02:42:10.264148842 +0530 IST,618.60000000,0.82100000,true,2,true
2025-03-16 02:42:10.273702571 +0530 IST,618.59000000,0.55400000,true,1,true
2025-03-16 02:42:10.28436427 +0530 IST,618.56000000,0.04800000,true,1,true
2025-03-16 02:42:10.294498856 +0530 IST,618.55000000,0.04500000,true,1,true
2025-03-16 02:42:10.303646827 +0530 IST,618.55000000,0.60200000,true,1,true
2025-03-16 02:42:10.314114472 +0530 IST,618.54000000,0.01300000,true,1,true
2025-03-16 02:42:10.324425597 +0530 IST,618.53000000,0.35600000,true,1,true
2025-03-16 02:42:10.339329389 +0530 IST,618.62000000,0.09300000,false,1,true
2025-03-16 02:42:10.34353184 +0530 IST,618.62000000,0.09300000,false,1,true
2025-03-16 02:42:10.354308845 +0530 IST,618.62000000,0.09300000,false,1,true
2025-03-16 02:42:10.363703832 +0530 IST,618.62000000,0.09300000,false,2,true
