Time,Price,Quantity,IsMarketMaker,NumTrades,M
2025-03-15 00:00:10.418326396 +0530 IST,585.49000000,0.73500000,false,1,true
2025-03-15 00:00:10.420058771 +0530 IST,585.51000000,0.32400000,false,1,true
2025-03-15 00:00:10.421203276 +0530 IST,585.51000000,0.42500000,false,1,true
2025-03-15 00:00:10.431462209 +0530 IST,585.50000000,0.33800000,true,1,true
2025-03-15 00:00:10.555119114 +0530 IST,585.51000000,0.74900000,false,1,true
2025-03-15 00:00:15.551202715 +0530 IST,585.46000000,0.01900000,true,1,true
2025-03-15 00:00:15.551223754 +0530 IST,585.46000000,0.01900000,true,1,true
2025-03-15 00:00:15.561777818 +0530 IST,585.46000000,0.01900000,true,1,true
2025-03-15 00:00:15.571204825 +0530 IST,585.46000000,0.01900000,true,1,true
2025-03-15 00:00:15.581612676 +0530 IST,585.46000000,0.01700000,true,1,true
2025-03-15 00:00:15.853230579 +0530 IST,585.52000000,0.43400000,false,1,true
2025-03-15 00:00:15.853246304 +0530 IST,585.52000000,0.09300000,false,1,true
2025-03-15 00:00:15.865162491 +0530 IST,585.51000000,1.07300000,true,1,true
2025-03-15 00:00:15.914067892 +0530 IST,585.53000000,1.07300000,true,1,true
2025-03-15 00:00:15.971312812 +0530 IST,585.54000000,0.04700000,false,1,true
2025-03-15 00:00:15.973307096 +0530 IST,585.54000000,0.36700000,false,1,true
2025-03-15 00:00:15.977125133 +0530 IST,585.52000000,1.04400000,true,1,true
2025-03-15 00:00:16.028321615 +0530 IST,585.52000000,0.02900000,true,1,true
2025-03-15 00:00:16.40708626 +0530 IST,585.52000000,0.40900000,true,1,true
2025-03-15 00:00:16.458153468 +0530 IST,585.55000000,0.39000000,true,1,true
2025-03-15 00:00:16.52324176 +0530 IST,585.54000000,1.07300000,true,1,true
2025-03-15 00:00:16.549267593 +0530 IST,585.55000000,0.73300000,false,1,true
2025-03-15 00:00:16.598052826 +0530 IST,585.54000000,1.07300000,true,1,true
2025-03-15 00:00:16.604096051 +0530 IST,585.59000000,1.99100000,false,1,true
2025-03-15 00:00:16.607007998 +0530 IST,585.60000000,1.70800000,false,1,true
2025-03-15 00:00:16.617103713 +0530 IST,585.61000000,3.19800000,false,1,true
2025-03-15 00:00:19.406605247 +0530 IST,585.60000000,1.07300000,false,1,true
2025-03-15 00:00:19.406629465 +0530 IST,585.61000000,0.52700000,false,1,true
2025-03-15 00:00:19.411286409 +0530 IST,585.62000000,1.07300000,false,1,true
2025-03-15 00:00:19.421186326 +0530 IST,585.63000000,1.21000000,false,2,true
2025-03-15 00:00:19.431046781 +0530 IST,585.64000000,1.07300000,false,1,true
2025-03-15 00:00:19.441275472 +0530 IST,585.65000000,0.68300000,false,1,true
2025-03-15 00:00:19.451031692 +0530 IST,585.66000000,0.64500000,false,1,true
2025-03-15 00:00:19.461134429 +0530 IST,585.67000000,1.40800000,false,2,true
2025-03-15 00:00:19.471527638 +0530 IST,585.69000000,5.19000000,false,4,true
2025-03-15 00:00:19.481427589 +0530 IST,585.71000000,1.41600000,false,2,true
2025-03-15 00:00:19.490879447 +0530 IST,585.72000000,15.15200000,false,6,true
2025-03-15 00:00:19.50129995 +0530 IST,585.73000000,0.68300000,false,1,true
2025-03-15 00:00:19.511799129 +0530 IST,585.74000000,1.99100000,false,1,true
2025-03-15 00:00:19.52090012 +0530 IST,585.75000000,9.32900000,false,4,true
2025-03-15 00:00:19.531335589 +0530 IST,585.78000000,1.66000000,false,1,true
2025-03-15 00:00:19.541385683 +0530 IST,585.79000000,0.08000000,false,1,true
2025-03-15 00:00:19.550823171 +0530 IST,585.80000000,5.40500000,false,3,true
2025-03-15 00:00:19.561152436 +0530 IST,585.81000000,0.01300000,false,1,true
2025-03-15 00:00:19.571225739 +0530 IST,585.83000000,1.32100000,false,1,true
2025-03-15 00:00:19.580714395 +0530 IST,585.84000000,4.21500000,false,1,true
2025-03-15 00:00:19.591166138 +0530 IST,585.87000000,3.85100000,false,4,true
2025-03-15 00:00:19.601644943 +0530 IST,585.88000000,1.99100000,false,1,true
2025-03-15 00:00:19.611150678 +0530 IST,585.89000000,0.01000000,false,1,true
2025-03-15 00:00:19.621624931 +0530 IST,585.90000000,13.72600000,false,2,true
2025-03-15 00:00:19.631459593 +0530 IST,585.91000000,0.01300000,false,1,true
2025-03-15 00:00:19.641450285 +0530 IST,585.92000000,8.62400000,false,1,true
2025-03-15 00:00:19.651158851 +0530 IST,585.93000000,9.48600000,false,3,true
2025-03-15 00:00:19.661359053 +0530 IST,585.96000000,0.60100000,false,1,true
2025-03-15 00:00:19.671786881 +0530 IST,585.97000000,1.99100000,false,1,true
2025-03-15 00:00:19.681206078 +0530 IST,585.99000000,6.54400000,false,3,true
2025-03-15 00:00:19.691492337 +0530 IST,586.00000000,3.59100000,false,4,true
2025-03-15 00:00:19.70096229 +0530 IST,586.02000000,20.51000000,false,2,true
2025-03-15 00:00:19.711383331 +0530 IST,586.04000000,0.01500000,false,1,true
2025-03-15 00:00:19.721243419 +0530 IST,586.05000000,8.63700000,false,2,true
2025-03-15 00:00:19.731470633 +0530 IST,586.06000000,0.69200000,false,2,true
2025-03-15 00:00:19.741050867 +0530 IST,586.07000000,1.99100000,false,1,true
2025-03-15 00:00:19.751319375 +0530 IST,586.08000000,2.60500000,false,2,true
2025-03-15 00:00:19.760788512 +0530 IST,586.11000000,8.63700000,false,2,true
2025-03-15 00:00:19.771246595 +0530 IST,586.14000000,3.19800000,false,2,true
2025-03-15 00:00:19.780918691 +0530 IST,586.16000000,8.62400000,false,1,true
2025-03-15 00:00:19.791373495 +0530 IST,586.17000000,2.00400000,false,2,true
2025-03-15 00:00:19.800832175 +0530 IST,586.19000000,1.04100000,false,3,true
2025-03-15 00:00:19.811265722 +0530 IST,586.20000000,3.42500000,false,3,true
2025-03-15 00:00:19.821509991 +0530 IST,586.22000000,1.41000000,false,1,true
2025-03-15 00:00:19.831344136 +0530 IST,586.23000000,4.70100000,false,4,true
2025-03-15 00:00:19.841481095 +0530 IST,586.25000000,0.00900000,false,1,true
2025-03-15 00:00:19.850825773 +0530 IST,586.26000000,5.17800000,false,1,true
2025-03-15 00:00:19.861243363 +0530 IST,586.27000000,8.62400000,false,1,true
2025-03-15 00:00:19.870701194 +0530 IST,586.29000000,9.23400000,false,3,true
2025-03-15 00:00:19.880974093 +0530 IST,586.31000000,1.99100000,false,1,true
2025-03-15 00:00:19.891194797 +0530 IST,586.33000000,0.01500000,false,1,true
2025-03-15 00:00:19.901274867 +0530 IST,586.35000000,3.47000000,false,4,true
2025-03-15 00:00:19.9112035 +0530 IST,586.36000000,0.51800000,false,2,true
2025-03-15 00:00:19.921307891 +0530 IST,586.38000000,10.86600000,false,4,true
2025-03-15 00:00:19.931146185 +0530 IST,586.39000000,1.55200000,false,2,true
2025-03-15 00:00:19.941494397 +0530 IST,586.40000000,3.81100000,false,5,true
2025-03-15 00:00:19.951429194 +0530 IST,586.41000000,1.32800000,false,4,true
2025-03-15 00:00:19.961475023 +0530 IST,586.42000000,0.21400000,false,1,true
2025-03-15 00:00:19.971349617 +0530 IST,586.43000000,0.05400000,false,1,true
2025-03-15 00:00:19.980906325 +0530 IST,586.44000000,4.03100000,false,2,true
2025-03-15 00:00:19.991154046 +0530 IST,586.45000000,2.04600000,false,4,true
2025-03-15 00:00:20.000730801 +0530 IST,586.46000000,0.01000000,false,1,true
2025-03-15 00:00:20.01121125 +0530 IST,586.47000000,9.68000000,false,4,true
2025-03-15 00:00:20.020866194 +0530 IST,586.49000000,0.01300000,false,1,true
2025-03-15 00:00:20.03143695 +0530 IST,586.50000000,3.78500000,false,3,true
2025-03-15 00:00:20.041609114 +0530 IST,586.51000000,10.61500000,false,2,true
2025-03-15 00:00:20.051391993 +0530 IST,586.52000000,1.47000000,false,3,true
2025-03-15 00:00:20.060792468 +0530 IST,586.53000000,0.35900000,false,4,true
2025-03-15 00:00:20.071225656 +0530 IST,586.54000000,0.10000000,false,1,true
2025-03-15 00:00:20.080788495 +0530 IST,586.55000000,0.02400000,false,1,true
2025-03-15 00:00:20.091192608 +0530 IST,586.56000000,5.13900000,false,4,true
2025-03-15 00:00:20.101495408 +0530 IST,586.57000000,14.82400000,false,2,true
2025-03-15 00:00:20.111630728 +0530 IST,586.58000000,0.01400000,false,1,true
2025-03-15 00:00:20.121642944 +0530 IST,586.59000000,1.63800000,false,2,true
2025-03-15 00:00:20.131053325 +0530 IST,586.60000000,5.21900000,false,5,true
2025-03-15 00:00:20.14127917 +0530 IST,586.61000000,0.02600000,false,1,true
2025-03-15 00:00:20.151289056 +0530 IST,586.62000000,0.17000000,false,1,true
2025-03-15 00:00:20.161530585 +0530 IST,586.63000000,3.39400000,false,4,true
2025-03-15 00:00:20.171282281 +0530 IST,586.64000000,2.51500000,false,5,true
2025-03-15 00:00:20.181276999 +0530 IST,586.65000000,1.66500000,false,1,true
2025-03-15 00:00:20.191336601 +0530 IST,585.73000000,0.65200000,false,1,true
2025-03-15 00:00:20.201391452 +0530 IST,585.75000000,0.73100000,false,1,true
2025-03-15 00:00:20.210832718 +0530 IST,585.77000000,0.73100000,false,1,true
2025-03-15 00:00:20.221255516 +0530 IST,585.79000000,0.73100000,false,1,true
2025-03-15 00:00:20.231792773 +0530 IST,585.71000000,0.65200000,false,1,true
2025-03-15 00:00:20.241245587 +0530 IST,585.71000000,0.65200000,false,1,true
2025-03-15 00:00:20.2518655 +0530 IST,585.71000000,0.20400000,false,1,true
2025-03-15 00:00:20.261314368 +0530 IST,585.97000000,0.34200000,true,1,true
2025-03-15 00:00:20.270893053 +0530 IST,585.88000000,0.01000000,true,1,true
2025-03-15 00:00:20.281331911 +0530 IST,585.98000000,0.34200000,true,1,true
2025-03-15 00:00:20.290803701 +0530 IST,585.98000000,0.15000000,true,1,true
2025-03-15 00:00:20.301328405 +0530 IST,585.98000000,0.23900000,true,1,true
2025-03-15 00:00:20.311758158 +0530 IST,585.96000000,0.27400000,true,1,true
2025-03-15 00:00:20.321167193 +0530 IST,585.96000000,0.45700000,true,1,true
2025-03-15 00:00:20.331434505 +0530 IST,585.94000000,0.05600000,true,1,true
2025-03-15 00:00:20.34076525 +0530 IST,586.01000000,0.85500000,false,1,true
2025-03-15 00:00:20.351148427 +0530 IST,585.94000000,0.51300000,true,1,true
2025-03-15 00:00:20.361535065 +0530 IST,585.94000000,0.16200000,true,1,true
2025-03-15 00:00:20.371013196 +0530 IST,585.89000000,0.18000000,true,1,true
2025-03-15 00:00:20.381430689 +0530 IST,585.89000000,0.51300000,true,1,true
2025-03-15 00:00:20.390721983 +0530 IST,585.99000000,1.00000000,false,1,true
2025-03-15 00:00:20.401280282 +0530 IST,585.88000000,0.15000000,true,1,true
2025-03-15 00:00:20.411554783 +0530 IST,585.99000000,0.73100000,false,1,true
2025-03-15 00:00:20.421023341 +0530 IST,585.91000000,0.24900000,true,1,true
2025-03-15 00:00:20.431476194 +0530 IST,585.99000000,0.73100000,false,2,true
2025-03-15 00:00:20.441506685 +0530 IST,585.92000000,0.04700000,false,1,true
2025-03-15 00:00:20.45135786 +0530 IST,585.91000000,0.02900000,true,1,true
2025-03-15 00:00:20.460854024 +0530 IST,585.91000000,0.02900000,true,1,true
2025-03-15 00:00:20.471327053 +0530 IST,585.91000000,0.02900000,true,1,true
2025-03-15 00:00:20.480798011 +0530 IST,585.91000000,0.02600000,true,1,true
2025-03-15 00:00:20.491240726 +0530 IST,585.91000000,0.02900000,true,1,true
2025-03-15 00:00:20.501816218 +0530 IST,585.92000000,0.67200000,false,1,true
2025-03-15 00:00:20.511079274 +0530 IST,585.92000000,0.01200000,false,1,true
2025-03-15 00:00:20.521508836 +0530 IST,585.94000000,0.38900000,false,1,true
2025-03-15 00:00:20.530854957 +0530 IST,585.94000000,0.34200000,false,1,true
2025-03-15 00:00:20.541312248 +0530 IST,585.95000000,0.05900000,false,1,true
2025-03-15 00:00:20.550758484 +0530 IST,585.92000000,0.80000000,false,1,true
2025-03-15 00:00:20.561205108 +0530 IST,585.97000000,0.01700000,false,1,true
2025-03-15 00:00:20.57174628 +0530 IST,585.97000000,0.59500000,false,1,true
2025-03-15 00:00:20.581165054 +0530 IST,585.99000000,0.22200000,false,1,true
2025-03-15 00:00:20.591634303 +0530 IST,585.99000000,0.01000000,false,1,true
2025-03-15 00:00:20.601076648 +0530 IST,585.92000000,0.20100000,true,1,true
2025-03-15 00:00:20.611439823 +0530 IST,585.92000000,0.20100000,true,1,true
2025-03-15 00:00:20.620935029 +0530 IST,585.96000000,0.59500000,false,1,true
2025-03-15 00:00:20.631429708 +0530 IST,585.96000000,0.05000000,false,1,true
2025-03-15 00:00:20.64133489 +0530 IST,585.99000000,0.16900000,false,1,true
2025-03-15 00:00:20.650817341 +0530 IST,585.92000000,0.04800000,true,1,true
2025-03-15 00:00:20.661244784 +0530 IST,585.91000000,0.01100000,true,1,true
2025-03-15 00:00:20.671587847 +0530 IST,585.91000000,0.01800000,true,1,true
2025-03-15 00:00:20.681040561 +0530 IST,585.92000000,0.04800000,true,1,true
2025-03-15 00:00:20.691499411 +0530 IST,585.91000000,0.03000000,true,1,true
2025-03-15 00:00:20.700950562 +0530 IST,585.89000000,0.45000000,true,1,true
2025-03-15 00:00:20.711416133 +0530 IST,585.91000000,0.45000000,true,1,true
2025-03-15 00:00:20.72093019 +0530 IST,585.89000000,0.45000000,true,1,true
2025-03-15 00:00:20.731243978 +0530 IST,585.88000000,0.18200000,true,1,true
2025-03-15 00:00:20.740801202 +0530 IST,585.86000000,0.45000000,true,1,true
2025-03-15 00:00:20.751779597 +0530 IST,585.86000000,0.73100000,true,1,true
2025-03-15 00:00:20.76123526 +0530 IST,585.85000000,0.45000000,true,1,true
2025-03-15 00:00:20.770808076 +0530 IST,585.84000000,0.73100000,true,1,true
2025-03-15 00:00:20.781253223 +0530 IST,585.89000000,1.49700000,true,1,true
2025-03-15 00:00:20.790738648 +0530 IST,585.87000000,0.73100000,true,1,true
2025-03-15 00:00:20.801188993 +0530 IST,585.90000000,0.15700000,false,1,true
2025-03-15 00:00:20.811659814 +0530 IST,585.90000000,0.15700000,false,1,true
2025-03-15 00:00:20.821429102 +0530 IST,585.90000000,0.13600000,false,1,true
2025-03-15 00:00:20.83147997 +0530 IST,585.91000000,0.02100000,false,1,true
2025-03-15 00:00:20.84096756 +0530 IST,585.91000000,0.15700000,false,1,true
2025-03-15 00:00:20.850723556 +0530 IST,585.86000000,0.15300000,false,1,true
2025-03-15 00:00:20.861175633 +0530 IST,585.86000000,0.92000000,false,1,true
2025-03-15 00:00:20.871647139 +0530 IST,585.85000000,1.07300000,true,1,true
2025-03-15 00:00:20.881074373 +0530 IST,585.91000000,0.89500000,false,1,true
2025-03-15 00:00:20.890773659 +0530 IST,585.93000000,0.10500000,false,1,true
2025-03-15 00:00:20.901224863 +0530 IST,585.87000000,1.07300000,true,1,true
2025-03-15 00:00:20.911779847 +0530 IST,585.86000000,0.02400000,true,1,true
2025-03-15 00:00:20.921223283 +0530 IST,585.88000000,0.72600000,true,1,true
2025-03-15 00:00:20.93176955 +0530 IST,585.88000000,0.34700000,false,1,true
2025-03-15 00:00:20.941181754 +0530 IST,585.93000000,0.96800000,false,1,true
2025-03-15 00:00:20.951633002 +0530 IST,585.95000000,0.39000000,false,1,true
2025-03-15 00:00:20.961061665 +0530 IST,585.90000000,1.70600000,true,1,true
2025-03-15 00:00:20.971499192 +0530 IST,585.88000000,0.72600000,true,1,true
2025-03-15 00:00:20.980981043 +0530 IST,585.88000000,0.72600000,true,1,true
2025-03-15 00:00:20.991443541 +0530 IST,585.87000000,0.45000000,true,1,true
2025-03-15 00:00:21.000927989 +0530 IST,585.86000000,0.36400000,true,1,true
2025-03-15 00:00:21.011426064 +0530 IST,585.95000000,0.68300000,false,1,true
2025-03-15 00:00:21.02092464 +0530 IST,585.97000000,1.02200000,false,1,true
2025-03-15 00:00:21.031422863 +0530 IST,585.90000000,1.07300000,false,1,true
2025-03-15 00:00:21.040930844 +0530 IST,585.91000000,0.63300000,false,1,true
2025-03-15 00:00:21.051744735 +0530 IST,585.89000000,0.72600000,true,1,true
2025-03-15 00:00:21.060699238 +0530 IST,585.85000000,1.07300000,true,1,true
2025-03-15 00:00:21.071205516 +0530 IST,585.86000000,0.90000000,false,1,true
2025-03-15 00:00:21.080751245 +0530 IST,585.87000000,1.43400000,false,2,true
2025-03-15 00:00:21.091245454 +0530 IST,585.87000000,1.08800000,true,1,true
2025-03-15 00:00:21.100719665 +0530 IST,585.92000000,0.34700000,false,1,true
2025-03-15 00:00:21.111223265 +0530 IST,585.97000000,0.05100000,false,1,true
2025-03-15 00:00:21.120894439 +0530 IST,585.98000000,1.30700000,false,1,true
2025-03-15 00:00:21.131339404 +0530 IST,585.93000000,0.72200000,true,1,true
2025-03-15 00:00:21.140751075 +0530 IST,585.91000000,0.72200000,true,1,true
2025-03-15 00:00:21.151155795 +0530 IST,585.89000000,0.72200000,true,1,true
2025-03-15 00:00:21.161595733 +0530 IST,585.90000000,0.72200000,true,1,true
2025-03-15 00:00:21.171588595 +0530 IST,585.88000000,0.45000000,true,1,true
2025-03-15 00:00:21.181022053 +0530 IST,585.97000000,1.07300000,false,1,true
2025-03-15 00:00:21.191420892 +0530 IST,585.99000000,0.01300000,false,1,true
2025-03-15 00:00:21.200833592 +0530 IST,586.00000000,0.61900000,false,2,true
2025-03-15 00:00:21.211220067 +0530 IST,585.92000000,0.45000000,true,1,true
2025-03-15 00:00:21.220863012 +0530 IST,585.91000000,0.45000000,true,1,true
2025-03-15 00:00:21.23115894 +0530 IST,585.91000000,0.45000000,true,1,true
2025-03-15 00:00:21.241601233 +0530 IST,585.90000000,0.68100000,true,2,true
2025-03-15 00:00:21.251087516 +0530 IST,585.90000000,1.70600000,true,1,true
2025-03-15 00:00:21.261575142 +0530 IST,585.87000000,1.08800000,true,1,true
2025-03-15 00:00:21.271079455 +0530 IST,585.84000000,3.11800000,true,4,true
2025-03-15 00:00:21.281510603 +0530 IST,585.84000000,0.27100000,true,2,true
2025-03-15 00:00:21.29103137 +0530 IST,585.83000000,1.00000000,true,1,true
2025-03-15 00:00:21.301267173 +0530 IST,585.83000000,3.11800000,true,1,true
2025-03-15 00:00:21.311182321 +0530 IST,585.79000000,0.69600000,true,2,true
2025-03-15 00:00:21.321573056 +0530 IST,585.78000000,0.15800000,true,1,true
2025-03-15 00:00:21.331320255 +0530 IST,585.73000000,1.09800000,true,2,true
2025-03-15 00:00:21.340786448 +0530 IST,585.70000000,0.44400000,true,1,true
2025-03-15 00:00:21.351588556 +0530 IST,585.70000000,0.85500000,true,1,true
2025-03-15 00:00:21.361267872 +0530 IST,585.76000000,0.07100000,false,1,true
2025-03-15 00:00:21.370713231 +0530 IST,585.74000000,0.01500000,true,1,true
2025-03-15 00:00:21.52501539 +0530 IST,585.74000000,0.01500000,false,1,true
2025-03-15 00:00:21.531014979 +0530 IST,585.70000000,2.55800000,true,2,true
2025-03-15 00:00:21.540059427 +0530 IST,585.74000000,0.01500000,false,1,true
2025-03-15 00:00:22.146149537 +0530 IST,585.77000000,0.08000000,false,1,true
2025-03-15 00:00:22.177049065 +0530 IST,585.77000000,0.08000000,false,1,true
2025-03-15 00:00:23.167076078 +0530 IST,585.80000000,1.70700000,false,1,true
2025-03-15 00:00:23.167099781 +0530 IST,585.81000000,0.01300000,false,1,true
2025-03-15 00:00:23.179266031 +0530 IST,585.84000000,0.26100000,false,1,true
2025-03-15 00:00:23.181663293 +0530 IST,585.84000000,0.40000000,false,1,true
2025-03-15 00:00:23.191132432 +0530 IST,585.85000000,1.50800000,false,1,true
2025-03-15 00:00:24.020147656 +0530 IST,585.85000000,0.01000000,false,1,true
2025-03-15 00:00:24.020173138 +0530 IST,585.85000000,0.01000000,false,1,true
2025-03-15 00:00:24.021079921 +0530 IST,585.85000000,0.01000000,false,1,true
2025-03-15 00:00:25.299069207 +0530 IST,585.80000000,1.07300000,true,1,true
2025-03-15 00:00:31.92008681 +0530 IST,585.79000000,1.07300000,true,1,true
2025-03-15 00:00:32.119220932 +0530 IST,585.79000000,1.07300000,true,1,true
2025-03-15 00:00:34.708214062 +0530 IST,585.85000000,0.08500000,false,1,true
2025-03-15 00:00:34.774198774 +0530 IST,585.84000000,0.90000000,false,1,true
2025-03-15 00:00:34.779160384 +0530 IST,585.86000000,0.08500000,true,1,true
2025-03-15 00:00:34.897156083 +0530 IST,585.86000000,0.18300000,false,1,true
2025-03-15 00:00:34.899117954 +0530 IST,585.86000000,0.70700000,true,1,true
2025-03-15 00:00:34.951092619 +0530 IST,585.84000000,0.99500000,true,1,true
2025-03-15 00:00:34.951107784 +0530 IST,585.83000000,0.07800000,true,1,true
2025-03-15 00:00:35.050223983 +0530 IST,585.83000000,0.62900000,true,1,true
2025-03-15 00:00:35.295029944 +0530 IST,585.83000000,0.36600000,true,1,true
2025-03-15 00:00:35.777294414 +0530 IST,585.81000000,0.09900000,true,1,true
2025-03-15 00:00:35.78009296 +0530 IST,585.81000000,0.83600000,true,1,true
2025-03-15 00:00:35.781235412 +0530 IST,585.81000000,0.13800000,true,1,true
2025-03-15 00:00:38.235316736 +0530 IST,585.81000000,0.09900000,true,1,true
2025-03-15 00:00:38.389209403 +0530 IST,585.81000000,0.09900000,true,1,true
2025-03-15 00:00:38.665100079 +0530 IST,585.81000000,0.09900000,true,1,true
2025-03-15 00:00:38.671248336 +0530 IST,585.81000000,0.09900000,true,1,true
2025-03-15 00:00:38.706701359 +0530 IST,585.81000000,0.09900000,true,1,true
2025-03-15 00:00:38.939456614 +0530 IST,585.81000000,0.09900000,true,1,true
2025-03-15 00:00:38.941393802 +0530 IST,585.81000000,0.09900000,true,1,true
2025-03-15 00:00:38.943386273 +0530 IST,585.81000000,0.09900000,true,1,true
2025-03-15 00:00:38.951412455 +0530 IST,585.81000000,0.09900000,true,1,true
2025-03-15 00:00:39.045268005 +0530 IST,585.81000000,0.09900000,true,1,true
2025-03-15 00:00:39.118119596 +0530 IST,585.81000000,0.08300000,true,1,true
2025-03-15 00:00:39.118131267 +0530 IST,585.79000000,1.75600000,true,2,true
2025-03-15 00:00:39.121441639 +0530 IST,585.78000000,0.73200000,true,1,true
2025-03-15 00:00:39.148180511 +0530 IST,585.79000000,0.87600000,true,1,true
2025-03-15 00:00:39.151143211 +0530 IST,585.77000000,0.09900000,true,1,true
2025-03-15 00:00:39.405067413 +0530 IST,585.77000000,0.09900000,true,1,true
2025-03-15 00:00:40.978155191 +0530 IST,585.73000000,0.78700000,true,2,true
2025-03-15 00:00:40.978171645 +0530 IST,585.72000000,2.32200000,true,2,true
2025-03-15 00:00:43.213298714 +0530 IST,585.82000000,0.15000000,true,1,true
2025-03-15 00:00:43.214462652 +0530 IST,585.82000000,0.68300000,true,1,true
2025-03-15 00:00:43.221557499 +0530 IST,585.81000000,0.36200000,true,1,true
2025-03-15 00:00:43.600207002 +0530 IST,585.81000000,0.68300000,true,1,true
